loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
2015-04-16 19:58:23.304,1173,47450.87405025,-1.151809692382812,-0.029571533203125,0.0051116943359375
2015-04-16 19:58:23.304,1174,47450.883765125,-1.03570556640625,0.0155029296875,0.0037689208984375
2015-04-16 19:58:23.314,1175,47450.89348670834,-0.914764404296875,0.0511474609375,0.0043792724609375
2015-04-16 19:58:23.324,1176,47450.90335275,-1.01678466796875,0.027130126953125,0.0084228515625
2015-04-16 19:58:23.332,1177,47450.91292079167,-1.0362548828125,-0.0282745361328125,0.0088958740234375
2015-04-16 19:58:23.343,1178,47450.92263920834,-1.009323120117188,0.0243988037109375,-0.0014495849609375
2015-04-16 19:58:23.352,1179,47450.93246412501,-1.052703857421875,-0.003692626953125,-0.00384521484375
2015-04-16 19:58:23.396,1180,47450.94207116667,-0.9803009033203125,-0.040008544921875,0.0093994140625
2015-04-16 19:58:23.397,1181,47450.951793,-0.905975341796875,0.02838134765625,0.010284423828125
2015-04-16 19:58:23.397,1182,47450.96151370834,-0.902618408203125,-0.02679443359375,0.0183868408203125
2015-04-16 19:58:23.398,1183,47450.97122620833,-0.8006744384765625,0.0095672607421875,0.0162353515625
2015-04-16 19:58:23.401,1184,47450.98094445834,-0.872100830078125,-0.0388641357421875,0.028961181640625
2015-04-16 19:58:23.411,1185,47450.99075441667,-0.954254150390625,-0.0702362060546875,0.0289154052734375
2015-04-16 19:58:23.421,1186,47451.00037908334,-1.000030517578125,-0.040283203125,0.0193939208984375
2015-04-16 19:58:23.431,1187,47451.01010087501,-0.9842987060546875,-0.010589599609375,0.01025390625
2015-04-16 19:58:23.440,1188,47451.01981791667,-0.89593505859375,-0.0390777587890625,0.01641845703125
2015-04-16 19:58:23.450,1189,47451.02964383334,-0.769012451171875,-0.033843994140625,0.02301025390625
2015-04-16 19:58:23.498,1190,47451.03925237501,-0.7093048095703125,-0.037933349609375,0.0254058837890625
2015-04-16 19:58:23.498,1191,47451.04896704167,-0.6808319091796875,-0.035736083984375,0.0319976806640625
2015-04-16 19:58:23.499,1192,47451.05868791667,-0.823089599609375,-0.01544189453125,0.026397705078125
2015-04-16 19:58:23.500,1193,47451.06840145834,-0.995208740234375,-0.0345611572265625,0.030120849609375
2015-04-16 19:58:23.500,1194,47451.07812058333,-1.011093139648438,0.0423583984375,0.0181121826171875
2015-04-16 19:58:23.508,1195,47451.08794720834,-1.01800537109375,0.0699310302734375,0.0111541748046875
2015-04-16 19:58:23.517,1196,47451.097558,-0.9853973388671875,0.0198516845703125,0.016021728515625
2015-04-16 19:58:23.528,1197,47451.10738425,-0.89459228515625,0.0285186767578125,0.01214599609375
2015-04-16 19:58:23.538,1198,47451.11711554167,-0.80865478515625,0.0418853759765625,0.0024261474609375
2015-04-16 19:58:23.547,1199,47451.12671695834,-0.830322265625,0.0178680419921875,-0.0021514892578125
2015-04-16 19:58:23.598,1200,47451.13643233333,-0.9025726318359375,0.04656982421875,-0.00848388671875
2015-04-16 19:58:23.599,1201,47451.14617204167,-1.012741088867188,0.0900421142578125,-0.0095977783203125
2015-04-16 19:58:23.600,1202,47451.15586891667,-0.9900360107421875,0.0959930419921875,-0.00689697265625
2015-04-16 19:58:23.600,1203,47451.16559608334,-0.9863433837890625,0.1141204833984375,-0.0040740966796875
2015-04-16 19:58:23.601,1204,47451.175300125,-1.00592041015625,0.0748748779296875,-0.001739501953125
2015-04-16 19:58:23.605,1205,47451.18513195834,-1.004592895507812,0.04058837890625,0.0082550048828125
2015-04-16 19:58:23.614,1206,47451.19473958333,-0.9830322265625,0.05609130859375,-0.0008697509765625
2015-04-16 19:58:23.625,1207,47451.20456833333,-0.9481201171875,0.0508270263671875,-0.0129852294921875
2015-04-16 19:58:23.634,1208,47451.21417654167,-1.103378295898438,0.034820556640625,-0.019256591796875
2015-04-16 19:58:23.643,1209,47451.22389579167,-1.124099731445312,0.023162841796875,-0.01800537109375
2015-04-16 19:58:23.653,1210,47451.233611125,-1.044082641601562,0.05364990234375,-0.03857421875
2015-04-16 19:58:23.667,1211,47451.24332858334,-1.066146850585938,0.0819549560546875,-0.0444183349609375
2015-04-16 19:58:23.697,1212,47451.25305033333,-1.063125610351562,0.0667572021484375,-0.0384674072265625
2015-04-16 19:58:23.697,1213,47451.26277175,-1.02490234375,0.0433502197265625,-0.02496337890625
2015-04-16 19:58:23.698,1214,47451.27248141667,-0.9979248046875,0.0112152099609375,-0.00640869140625
2015-04-16 19:58:23.704,1215,47451.284143625,-1.074615478515625,0.0789947509765625,-0.041351318359375
2015-04-16 19:58:23.714,1216,47451.29386083334,-1.054534912109375,0.059234619140625,-0.0365447998046875
2015-04-16 19:58:23.724,1217,47451.303575625,-1.011611938476562,0.042510986328125,-0.0221405029296875
2015-04-16 19:58:23.735,1218,47451.31329229167,-0.9987335205078125,0.008331298828125,0.0014801025390625
2015-04-16 19:58:23.744,1219,47451.323014,-1.011566162109375,-0.01947021484375,0.0203704833984375
2015-04-16 19:58:23.752,1220,47451.33273150001,-0.997100830078125,-0.026031494140625,0.035003662109375
2015-04-16 19:58:23.768,1221,47451.342447125,-1.052337646484375,-0.000946044921875,0.0255889892578125
2015-04-16 19:58:23.800,1222,47451.35216258334,-0.9846649169921875,0.0464935302734375,0.014892578125
2015-04-16 19:58:23.801,1223,47451.3618825,-1.028289794921875,0.05078125,0.0113525390625
2015-04-16 19:58:23.802,1224,47451.37160241667,-0.999114990234375,0.0521240234375,-0.0026702880859375
2015-04-16 19:58:23.803,1225,47451.38131595834,-0.979278564453125,0.05615234375,-0.004852294921875
2015-04-16 19:58:23.811,1226,47451.391150875,-0.86737060546875,0.038360595703125,0.00103759765625
2015-04-16 19:58:23.823,1227,47451.402811375,-0.84332275390625,0.0223846435546875,0.0205078125
2015-04-16 19:58:23.834,1228,47451.412461375,-0.83599853515625,0.04345703125,0.011505126953125
2015-04-16 19:58:23.842,1229,47451.42213108334,-0.9285736083984375,0.0147857666015625,0.0135040283203125
2015-04-16 19:58:23.851,1230,47451.431847375,-1.0238037109375,-0.0224761962890625,0.0224761962890625
2015-04-16 19:58:23.869,1231,47451.441562125,-0.998565673828125,0.00543212890625,0.0132598876953125
2015-04-16 19:58:23.900,1232,47451.45127962501,-1.016265869140625,0.059539794921875,-0.0064544677734375
2015-04-16 19:58:23.901,1233,47451.46099662501,-1.008712768554688,0.0577392578125,-0.0084991455078125
2015-04-16 19:58:23.902,1234,47451.47071916667,-0.8809051513671875,0.063934326171875,-0.006805419921875
2015-04-16 19:58:23.903,1235,47451.480432,-0.9080963134765625,0.03887939453125,-0.0015106201171875
2015-04-16 19:58:23.911,1236,47451.49015104167,-0.9677886962890625,-0.0484771728515625,0.0200958251953125
2015-04-16 19:58:23.919,1237,47451.49986566667,-0.92169189453125,-0.0146331787109375,0.01654052734375
2015-04-16 19:58:23.930,1238,47451.50959133334,-0.900421142578125,-0.0581817626953125,0.0244140625
2015-04-16 19:58:23.939,1239,47451.51941558334,-0.9134979248046875,-0.0773773193359375,0.028564453125
2015-04-16 19:58:23.949,1240,47451.52913241667,-0.9505462646484375,-0.074920654296875,0.0190887451171875
2015-04-16 19:58:23.968,1241,47451.53874066667,-0.9823760986328125,-0.0276336669921875,0.0024871826171875
2015-04-16 19:58:23.999,1242,47451.54845816667,-1.003402709960938,-0.02117919921875,-0.0101165771484375
2015-04-16 19:58:23.999,1243,47451.55817579167,-1.073944091796875,-0.0743255615234375,-0.0042724609375
2015-04-16 19:58:24.000,1244,47451.56789525,-1.101699829101562,-0.0574798583984375,-0.0158538818359375
2015-04-16 19:58:24.000,1245,47451.57764904167,-1.063674926757812,-0.0513763427734375,-0.00250244140625
2015-04-16 19:58:24.007,1246,47451.58732858334,-0.9170379638671875,-0.03826904296875,-0.003021240234375
2015-04-16 19:58:24.017,1247,47451.59706820834,-0.8393707275390625,-0.039306640625,-0.0017852783203125
2015-04-16 19:58:24.027,1248,47451.6068715,-0.86566162109375,0.0242156982421875,-0.0224761962890625
2015-04-16 19:58:24.036,1249,47451.61648116667,-0.953887939453125,0.052703857421875,-0.019805908203125
2015-04-16 19:58:24.047,1250,47451.62620183334,-1.007965087890625,0.0445098876953125,-0.032012939453125
2015-04-16 19:58:24.069,1251,47451.63602625,-1.056106567382812,0.03631591796875,-0.024627685546875
2015-04-16 19:58:24.102,1252,47451.64563504167,-1.153244018554688,-0.0057220458984375,-0.0185699462890625
2015-04-16 19:58:24.103,1253,47451.65535354167,-1.048233032226562,0.0049896240234375,-0.0196380615234375
2015-04-16 19:58:24.104,1254,47451.66512725,-0.9600677490234375,-0.0111083984375,-0.0204010009765625
2015-04-16 19:58:24.104,1255,47451.67479108334,-0.881591796875,0.0030975341796875,-0.0222320556640625
2015-04-16 19:58:24.105,1256,47451.68450720834,-0.90130615234375,-0.00762939453125,-0.0141143798828125
2015-04-16 19:58:24.115,1257,47451.69422583334,-1.0172119140625,0.039581298828125,-0.018157958984375
2015-04-16 19:58:24.124,1258,47451.70406795834,-1.13507080078125,-0.0046234130859375,-0.0040130615234375
